"","id","created_at","text","source","possibly_sensitive","type","coordinates","retweet_count","reply_count","like_count","quote_count","longitude","latitude","borough"
"382","1141828691808444419",2019-06-20,"This happened around where I work....   <U+0001F614> https://t.co/YeTpbrnNon","Twitter for iPhone",FALSE,NA,"NULL",0,0,2,0,NA,NA,"STATEN ISLAND"
"383","1138814322052935680",2019-06-12,"When I was in high school, this guy used to say he lived too far to come to school. This bitch lived on Staten Island.","Twitter for iPhone",FALSE,NA,"NULL",0,0,1,0,NA,NA,"STATEN ISLAND"
"384","1138539682910875650",2019-06-11,"The dedicated men and women who serve in our courts deserve the same safety, protection and respect they offer every day to the people of Staten Island, and this defendant’s violent actions needlessly put multiple court officers in harm’s way. https://t.co/vNZOXr7WME","Twitter for iPhone",FALSE,NA,"NULL",0,0,6,0,NA,NA,"STATEN ISLAND"
"385","1138534149638283264",2019-06-11,"<U+0001F6A8>TUNE-IN ALERT<U+0001F6A8> TOMORROW Wed. 6/12/19 to #voicesfromrockbottom from 12-2 PM EST, re S2:E12 - for chat w/ Jazmin Rivera, Project Director of Tackling Youth Substance Abuse- @tysanetwork &amp; Director of Behavioral Health at Staten Island Partnership for Community Wellness- @sipcw. https://t.co/z4srEJiRyF","Twitter for iPhone",FALSE,NA,"NULL",2,0,1,1,NA,NA,"STATEN ISLAND"
"386","1138480267172163584",2019-06-11,"@BlackberrryKiss true except i like staten island (lol) i just hate my fucking father !","Twitter for iPhone",FALSE,NA,"NULL",0,0,0,0,NA,NA,"STATEN ISLAND"
"387","1137557144440627200",2019-06-09,"bozo shit is at its highest on the island rn","Twitter for iPhone",FALSE,NA,"NULL",0,0,0,0,NA,NA,"STATEN ISLAND"
"388","1136424362381336576",2019-06-06,"Ion even seen no one from the Bronx care that much Staten Island people need to be heard so bad relax we ain’t shit as a borough <U+0001F923><U+0001F923>that’s thatttt","Twitter for iPhone",FALSE,NA,"NULL",0,0,0,0,NA,NA,"STATEN ISLAND"
"389","1136353816255827968",2019-06-05,"Congresswoman O-Cortez they're attempting to keep him safe on Rikers Island by isolating him. He would possibly be injured in general population. That would be a form of torture too, And release him? No he should stay locked up where he is with more from his crowd to follow. https://t.co/8VBLT2DRtT","Twitter for Android",FALSE,NA,"NULL",1,1,1,0,NA,NA,"STATEN ISLAND"
"390","1135711603167547393",2019-06-04,"Can someone make a thread of freshly paved roads on Staten Island.. cuz thts tht shit I DO like","Twitter for iPhone",FALSE,NA,"NULL",0,3,7,0,NA,NA,"STATEN ISLAND"
"391","1135496549931323394",2019-06-03,"This is dead me, cause all my coworkers live either in Queens or Brooklyn &amp; here i am.... living in Staten fucking island <U+0001F62D> https://t.co/JF3lqIP6BF","Twitter for iPhone",FALSE,NA,"NULL",0,0,0,0,NA,NA,"STATEN ISLAND"
"392","1135368776826925060",2019-06-03,"@baituljamaat hosted a Mental Health Training Workshop on Friday, May 31st. Faith-based organizations such as Masjid Rahmatullahi, Muslim Sisters of Staten Island, NYCID, Aquila's Voices, Al Madrassa Al Islamiya and… https://t.co/sINPyoIFmy","Instagram",FALSE,"Point","c(-74.10833, 40.63462)",0,0,0,0,-74.10833,40.63462,"STATEN ISLAND"
"393","1133869155801845760",2019-05-29,"Lady is a fucking moron, that’s how you gonna approach someone who jus gets in an accident like that? People on Staten Island really are stupid as fuck https://t.co/L7fxS5gmAo","Twitter for iPhone",FALSE,NA,"NULL",0,0,8,0,NA,NA,"STATEN ISLAND"
"394","1133583048652599302",2019-05-29,"There was a tornado warning in Staten Island and I’m a big bitch!! Love you the most <U+0001F496><U+0001F496> https://t.co/VjTlJICfYw","Twitter for iPhone",FALSE,NA,"NULL",0,0,1,0,NA,NA,"STATEN ISLAND"
"395","1133561171481628672",2019-05-29,"#TornadoWarning in Staten Island ,NY was since scary shit! Seems to be over now! What a storm <U+0001F633>","Twitter for Android",FALSE,NA,"NULL",0,1,0,0,NA,NA,"STATEN ISLAND"
"396","1133395134555541505",2019-05-28,"Fuck Staten island bro","Twitter for Android",FALSE,NA,"NULL",0,0,4,1,NA,NA,"STATEN ISLAND"
"397","1133375393250066434",2019-05-28,"Let's Start This Right. My Nigga Pudge Hooked The Birthdaa Platter Up Crazy #Daalight #EatOrGetAte #FrenchToast #Eggs #Bacon #HomeFries #Deli #Food #StatenIsland #NewYork @ Staten Island, New York https://t.co/DnRxY1b6Rp","Instagram",FALSE,"Point","c(-74.0889, 40.6303)",0,0,0,0,-74.0889,40.6303,"STATEN ISLAND"
"398","1133170257382633472",2019-05-28,"Isn't my Gemma. A sexy bitch? @ Staten Island, New York https://t.co/3CC1bSXeSe","Instagram",FALSE,"Point","c(-74.0889, 40.6303)",0,0,0,0,-74.0889,40.6303,"STATEN ISLAND"
"399","1132040182545440771",2019-05-24,"Staten Island Responds to Hate Graffiti - COLlive - Community News Service https://t.co/qQeV2EwA89 via @collivenews","Twitter for iPhone",FALSE,NA,"NULL",2,1,3,1,NA,NA,"STATEN ISLAND"
"400","1131357595581800448",2019-05-23,"“life as a shorty shouldn’t be so ruff!”
Our stories are all too similar.  Shit just be fucked up for Black People out the womb. #wuwednesday #wutang @ Staten Island, New York https://t.co/4PWAlltTNK","Instagram",FALSE,"Point","c(-74.0889, 40.6303)",0,0,0,0,-74.0889,40.6303,"STATEN ISLAND"
"401","1130131422746939393",2019-05-19,"Bait-ul Jamaat House of Community @baituljamaat was one of this year's sponsors for Muslim Sisters of Staten Island @MuslimSistersSi  and Muslim Community Patrol and Services @muslimcps Iftar in the Park. Last year… https://t.co/1NqO7Kangb","Instagram",FALSE,"Point","c(-74.11789111, 40.63718177)",0,0,0,0,-74.11789111,40.63718177,"STATEN ISLAND"
"402","1129551735557636097",2019-05-18,"Staten Island deer don’t give a single fuck.... they’re da on a whole other level","Twitter for iPhone",FALSE,NA,"NULL",0,0,4,0,NA,NA,"STATEN ISLAND"
"403","1128739231344599040",2019-05-15,"@siadvance @EmpireOutlets @ShiraStoll THIS IS FAKE! It’s only the grand opening for a few “select few”. The rest of us regular shmucks gotta wait for them to get their shit together to see what the cause of this additional congestion and higher parking prices will even bring to this freaking island.","Twitter for iPhone",FALSE,NA,"NULL",0,0,0,0,NA,NA,"STATEN ISLAND"
"404","1128178609259143169",2019-05-14,"Bait-ul Jamaat- House of Community in conjunction with Majlis Ashura, ICFA, Literacy Inc. And others will be sponsoring and teaming up with hosts Muslim Sisters of Staten Island and Muslim… https://t.co/OOXX3Hdj2y","Instagram",FALSE,"Point","c(-74.11815239, 40.63796607)",0,0,0,0,-74.11815239,40.63796607,"STATEN ISLAND"
"405","1128068344475787266",2019-05-13,"Bait-ul Jamaat- House of Community in conjunction with Majlis Ashura, ICFA, Literacy Inc. And others will be sponsoring and teaming up with hosts Muslim Sisters of Staten Island and Muslim… https://t.co/Ua6a0XDwTj","Instagram",FALSE,"Point","c(-74.11815239, 40.63796607)",1,0,1,0,-74.11815239,40.63796607,"STATEN ISLAND"
"406","1127808469250256896",2019-05-13,"@danyakarch @gagejjg Wait he’s from Long Island?? SHIT","Twitter for iPhone",FALSE,NA,"NULL",0,1,0,0,NA,NA,"STATEN ISLAND"
"407","1121619776369872896",2019-04-26,"Muthuh fucking #ENDGAME LET'S GO!!!! @ AMC Staten Island Dine In 11 https://t.co/2Ids9oLYIe","Instagram",FALSE,"Point","c(-74.16581934, 40.5823303)",1,0,1,0,-74.16581934,40.5823303,"STATEN ISLAND"
"408","1121510866535559169",2019-04-25,"Our reps saw 10 cases in Staten Island Court today. 

-90% of cases involved NYers of color 

-100% of people were in custody

-60% of people walked out of court

Charges included: Assault 3, MJ sale, &amp; petty theft. 

#EndBrokenWindows #CriminalJusticeReform #NoNewJailsNYC #NYC","Twitter for Android",FALSE,NA,"NULL",0,0,1,1,NA,NA,"STATEN ISLAND"
"409","1119320772441325568",2019-04-19,"Looking thru shit found few old mixtapes  my staten  niggas still moving  u already #700 #G4<U+0001F60E><U+0001F60E><U+0001F60E><U+0001F60E><U+0001F44D><U+0001F44D> @ New Brighton, Staten Island https://t.co/JkLgvn8uAD","Instagram",FALSE,"Point","c(-74.09333333, 40.6425)",0,0,0,0,-74.09333333,40.6425,"STATEN ISLAND"
"410","1118668327361052672",2019-04-18,"@OmartheWonder @US_Navy_Ret_MD @Mariluguzman18 @BetteMidler No. I don't condone violence. But don't speak to me about killings by Puerto Ricans without soaking to me about the atrocities done by the USA in the island.","Twitter for Android",FALSE,NA,"NULL",0,1,0,0,NA,NA,"STATEN ISLAND"
"411","1117159465810370560",2019-04-13,"I hate living on this fucking island due to the racism and this fuckshit. Thanks for ruining my commute @NYC_DOT","Twitter for iPhone",FALSE,NA,"NULL",0,0,0,0,NA,NA,"STATEN ISLAND"
"412","1116431113684230144",2019-04-11,"Help is available to all who need it and I encourage anyone affected by domestic violence on Staten Island to either contact NYPD, my office’s Domestic Violence Bureau, 718-556-0799, or visit the Family Justice Center located at 126 Stuyvesant Pl. to receive free services.","Twitter for iPhone",FALSE,NA,"NULL",5,0,11,0,NA,NA,"STATEN ISLAND"
"413","1115958481985712128",2019-04-10,"District Attorney Michael E. McMahon &amp; Community Health Action of Staten Island welcome you to join their 2nd annual Staten Island Sexual Assault Rally on Tuesday, April 23rd at 1 pm at… https://t.co/S6PWfqR7Lq","Instagram",FALSE,"Point","c(-74.0889, 40.6303)",0,0,0,0,-74.0889,40.6303,"STATEN ISLAND"
"414","1115576641986678784",2019-04-09,"Immensely disappointed to see @SIYanks would partner with a company that actively trucks in hatred. As long as this promotion is running I won’t attend any games or events at the stadium. https://t.co/ySQ6iP4shE","Twitter for iPhone",FALSE,NA,"NULL",0,4,7,0,NA,NA,"STATEN ISLAND"
"415","1114243714644422658",2019-04-05,"Husband charged with murder and concealment of a body in disappearance of Jeanine Cammarata.  His girlfriend faces same charges.  At Staten Island criminal to cover the story.  @wcbs880 #missingmom #JeanineCammarata","Twitter for iPhone",FALSE,NA,"NULL",1,0,1,0,NA,NA,"STATEN ISLAND"
"416","1113869401823039491",2019-04-04,"Staten Island was mentioned so fuck y’all https://t.co/e8tLnnSiKb","Twitter for iPhone",FALSE,NA,"NULL",0,0,3,0,NA,NA,"STATEN ISLAND"
"417","1112824726165049344",2019-04-01,"@NoApologies5 Staten Island is all garbage men with way too much seniority so they think they are above the work sometimes. If I did that shit in Brooklyn I would get ripped for it","Twitter for iPhone",FALSE,NA,"NULL",0,1,0,0,NA,NA,"STATEN ISLAND"
"418","1112823686208339968",2019-04-01,"@NoApologies5 Staten Island guys really are so petty. We don’t do that shit in other boroughs","Twitter for iPhone",FALSE,NA,"NULL",0,1,2,0,NA,NA,"STATEN ISLAND"
"419","1112398938907295750",2019-03-31,"@Tech_NICKal I’m sure they raised enough money over time to get us a fucking subway that connects Staten Island to Manhattan. I think that would be a priority and take a lot of people off the road","Twitter for iPhone",FALSE,NA,"NULL",0,0,0,0,NA,NA,"STATEN ISLAND"
"420","1112386715086409730",2019-03-31,"“Stunt my ass off, chain heavy, yo bitch get passed on, chain letter” @ Staten Island, New York https://t.co/d71xO9K7pE","Instagram",FALSE,"Point","c(-74.0889, 40.6303)",0,0,0,0,-74.0889,40.6303,"STATEN ISLAND"
"421","1112073599807049729",2019-03-30,"I spent most of these 5 years trying to make up for what I did...and I still ended up in hell...<U+0001F498> amour de psyché? #signs #graffiti #weknowwhoweare @ Great Kills, Staten Island https://t.co/zGLyEPDtEH","Instagram",FALSE,"Point","c(-74.15194444, 40.55416667)",0,0,0,0,-74.15194444,40.55416667,"STATEN ISLAND"
"422","1111462013404876805",2019-03-29,"Whoever dropped off these #StatenIsland #Ferry gems... Thank you &amp; fuck yeah! 

6 person capacity... just like ya close circle of friends.... #FerryPhilosophy @ Staten Island, New York https://t.co/xpCIDmlMCz","Instagram",FALSE,"Point","c(-74.0889, 40.6303)",0,0,0,0,-74.0889,40.6303,"STATEN ISLAND"
"423","1110700693285990400",2019-03-27,"@therealDmoody Domestic Violence! Great song! I saw the movie in 2010 at the Staten island film festival, Rza was there. It's the only time it was show","Twitter for Android",FALSE,NA,"NULL",0,0,1,0,NA,NA,"STATEN ISLAND"
"424","1109626128912793601",2019-03-24,"Nah this is the funniest nigga on Staten island !!!!! I got time to argue too<U+0001F62D><U+0001F62D><U+0001F62D><U+0001F62D><U+0001F62D><U+0001F62D> https://t.co/5mmuockeFc","Twitter for iPhone",FALSE,NA,"NULL",0,0,6,0,NA,NA,"STATEN ISLAND"
"425","1109404690368876544",2019-03-23,"Some killer deets

Done by Fancy Dan - fancydanhands
Danny is in the shop Mon-Sat 12-8pm
Available for Walkins.
*
Inkstained Tattoo Studio
1828 Hylan Blvd
Staten Island,… https://t.co/9IVcj8fJ8S","Instagram",FALSE,"Point","c(-74.09414104, 40.58443379)",0,1,1,0,-74.09414104,40.58443379,"STATEN ISLAND"
"426","1107421277516713985",2019-03-17,"A clip featuring Rodan taking on King Ghidirah in Legendary Pictures Godzilla 2 King of The Monsters!. @ Staten Island, New York https://t.co/dSeAjjU01k","Instagram",FALSE,"Point","c(-74.0889, 40.6303)",0,0,0,0,-74.0889,40.6303,"STATEN ISLAND"
"427","1106188232637759488",2019-03-14,"@DeafNycHomo You live in Staten Island? What part? I'd like to fuck that ass.","Twitter for Android",FALSE,NA,"NULL",0,1,0,0,NA,NA,"STATEN ISLAND"
"428","1104462266290917376",2019-03-09,"Staten Island divers please watch out for a white man driving a red Honda van with NY license plate HCC-2570. He had nasty road rage and was following mom for several blocks because he was driving extremely slow and she didn’t want to drive behind him. He even called her a bitch.","Twitter for iPhone",FALSE,NA,"NULL",0,1,0,0,NA,NA,"STATEN ISLAND"
"429","1100703287546966017",2019-02-27,"Yeah I’m here. Not a day to fuck with me. (@ LA Fitness in Staten Island, NY) https://t.co/b6vzTERJiY","Foursquare",FALSE,"Point","c(-74.13927625, 40.62504928)",0,0,0,0,-74.13927625,40.62504928,"STATEN ISLAND"
"430","1100593385386266624",2019-02-27,"Sad to see another shooting in Coney Island, thankfully the victim was not killed. This senseless violence needs to end. The @CIAVC_ will be organizing a response later this week. Stay safe everyone. https://t.co/bR3NOdxCk6","Twitter for iPhone",FALSE,NA,"NULL",2,0,5,1,NA,NA,"STATEN ISLAND"
"431","1099521135140585474",2019-02-24,"Scott Schiaffo reading from his book, Viscous Does Attack Me In Sleepless Nights of Summer (@ Duzer's Local Café and Market in Staten Island, NY) https://t.co/KjgAzwLFya https://t.co/aslGfJGT8A","Foursquare",FALSE,"Point","c(-74.07987714, 40.62863925)",0,0,0,0,-74.07987714,40.62863925,"STATEN ISLAND"
"432","1099446000450748416",2019-02-23,"As a staple of the Staten Island community, @pridecenterSI doesn’t deserve this discrimination. We need to stand in solidarity for inclusion of ALL groups and communities.  
https://t.co/orcEiTvHKH","Twitter for iPhone",FALSE,NA,"NULL",1,0,5,0,NA,NA,"STATEN ISLAND"
"433","1098656209106886656",2019-02-21,"Fuck everyone on this island idc take it personal","Twitter for iPhone",FALSE,NA,"NULL",2,0,7,0,NA,NA,"STATEN ISLAND"
"434","1098176925716107264",2019-02-20,"If you're an undercover cop on Staten Island , that's all cool and fine. Don't drive like a jerk off , make me beep at you and then you pull me over for beeping. If you're in a rush or gotta do your cop shit, have your lights on and do what you gotta. Idiots","Twitter for iPhone",FALSE,NA,"NULL",0,1,2,0,NA,NA,"STATEN ISLAND"
"435","1096643805346967552",2019-02-16,"I just say in a McDonald’s drive thru for 40 mins for a fucking McFlurry!!’ Staten Island is trash b’ <U+0001F926><U+0001F3FB><U+200D><U+2642><U+FE0F>","Twitter for iPhone",FALSE,NA,"NULL",0,1,1,0,NA,NA,"STATEN ISLAND"
"436","1096526747812663297",2019-02-15,"Thank you @HeyNowJO for brining attention to the ongoing discrimination by Staten Island St. Patrick’s Day Parade Committee who have refused to accept the Pride Center SI’s application since 2011. https://t.co/F9vGSoDc66","Twitter for iPhone",FALSE,NA,"NULL",1,1,4,0,NA,NA,"STATEN ISLAND"
"437","1096240944154853377",2019-02-15,"Lmfaoooo yea good tweet when a chick from Staten Island is as hot as Kim K then I’ll let the shit slide https://t.co/VnBBh83DWw","Twitter for iPhone",FALSE,NA,"NULL",0,0,1,0,NA,NA,"STATEN ISLAND"
"438","1096182257461665792",2019-02-14,"@MariaOrchid526 @johannagriese @mr_grission @jdavidgoodman Do you happen to live in Long Island City Queens where you see luxury high rises and you people don't bitch about","Twitter for iPhone",FALSE,NA,"NULL",0,2,0,0,NA,NA,"STATEN ISLAND"
"439","1096138859811876864",2019-02-14,"@mr_grission @CachedT @johannagriese @jdavidgoodman I wonder why you people didn't bitch about the Fulfillment Center in Staten Island","Twitter for iPhone",FALSE,NA,"NULL",0,0,0,0,NA,NA,"STATEN ISLAND"
"440","1095474298779848704",2019-02-13,"@cjferri32 @exFOLEYation Why don’t you go back to your home on whore island https://t.co/ZsZgplC60d","Twitter for iPhone",FALSE,NA,"NULL",0,1,0,0,NA,NA,"STATEN ISLAND"
"441","1095153431684268032",2019-02-12,"Yesterday I was harassed by staff at Mr. Ciao in Staten Island.  When I went to report it the owner screamed at me and instructed his security to “get her the fuck outta here!” Here is video footage of my drink being forcefully removed. This place is cancelled - spread the word. https://t.co/pmnYiK6csP","Twitter for iPhone",TRUE,NA,"NULL",1,0,0,1,NA,NA,"STATEN ISLAND"
"442","1095022811930861568",2019-02-11,"Before you ask me for the millionth time why Staten Islanders vote republican (even though there are more registered dems)... 

It’s because of shit like this 
https://t.co/b0OdQ6ZRo3","Twitter for iPhone",FALSE,NA,"NULL",0,1,0,0,NA,NA,"STATEN ISLAND"
"443","1094674022707666945",2019-02-10,"Fun fact: Staten Island is 5-3 Democrat yet votes Republican in citywide races. Why? Shit like this. Dem mayors don’t get votes here so they just abandon the whole borough. 

https://t.co/qVFOrZD5lz","Twitter for iPhone",FALSE,NA,"NULL",0,0,0,0,NA,NA,"STATEN ISLAND"
"444","1094081294516899841",2019-02-09,"ARCHERY ANYONE!!! 
Our fellow sisters from  Muslim Sisters of Staten Island @MuslimSistersSi is holding an ARCHERY CLASS. tomorrow (Saturday, February 9th ) from 2pm to 3pm. Interested,… https://t.co/JnrtIpZbLl","Instagram",FALSE,"Point","c(-74.0889, 40.6303)",0,0,0,0,-74.0889,40.6303,"STATEN ISLAND"
"445","1093556710315307008",2019-02-07,"Nigga said im not from Brooklyn cause i fucked my first bitch in Staten Island. I had to explain proximity to him.","Twitter for iPhone",FALSE,NA,"NULL",0,0,0,0,NA,NA,"STATEN ISLAND"
"446","1091797621344108545",2019-02-02,"Man-cave Shit. @ Great Kills, Staten Island https://t.co/8Zv6hzd5Wr","Instagram",FALSE,"Point","c(-74.15194444, 40.55416667)",0,0,0,0,-74.15194444,40.55416667,"STATEN ISLAND"
"447","1091287077885497344",2019-02-01,"Knew he was a bitch when he was sniffling at arraignment months ago after being remanded on the Island for a few days....bitches are snitches...or visa versa! https://t.co/QIzfdPDUiI","Twitter for iPhone",FALSE,NA,"NULL",0,0,1,0,NA,NA,"STATEN ISLAND"
"448","1090775171257036801",2019-01-31,"When will this hatred stop America!<U+0001F622><U+0001F61E><U+0001F44E><U+0001F3FC><U+270C><U+0001F3FD><U+0001F64F><U+0001F3FD><U+0001F48F><U+0001F469><U+200D><U+2764><U+FE0F><U+200D><U+0001F48B><U+200D><U+0001F469><U+0001F468><U+200D><U+2764><U+FE0F><U+200D><U+0001F48B><U+200D><U+0001F468>#<U+0001F49C>41another, #angelsmakelove, #nomorehate @ Westerleigh, Staten Island https://t.co/SIH97a3CAH","Instagram",FALSE,"Point","c(-74.13694444, 40.61805556)",0,0,0,0,-74.13694444,40.61805556,"STATEN ISLAND"
"449","1089743357893591042",2019-01-28,"If you would’ve told me when I woke up today that I wound end the day in Staten Island I would’ve laughed in your face. What a fucking day","Tweetbot for i<U+039F>S",FALSE,NA,"NULL",0,0,0,0,NA,NA,"STATEN ISLAND"
"450","1089404799945269250",2019-01-27,"@baituljamaat held its first Mental Health and the Muslim Community Forum at the Islamic Center of Staten Island icsifamily... guest speakers included: zainab_honeybee , muslims.thrive and… https://t.co/iBtz9v4860","Instagram",FALSE,"Point","c(-74.2188, 40.55204)",0,0,1,1,-74.2188,40.55204,"STATEN ISLAND"
"451","1089251688412823553",2019-01-26,"@NYCMayorsOffice please help me and my tenants i live in a 100 unit buiy in Staten Island the fdny and DOB shit off my gas tuesday due to a violation of where the gas pipe is located we have no heat and hot water there’s children and elderly in this building we need the mayors","Twitter for iPhone",FALSE,NA,"NULL",0,1,0,0,NA,NA,"STATEN ISLAND"
"452","1088908645444792327",2019-01-25,"Funniest shit ive seen today y the baby look hurt tho <U+0001F923><U+0001F923><U+0001F923><U+0001F923>#700 #G4<U+0001F60E><U+0001F60E><U+0001F60E><U+0001F60E><U+0001F44D><U+0001F44D> @ Staten Island, New York https://t.co/aXSOGkjf0C","Instagram",FALSE,"Point","c(-74.0889, 40.6303)",0,0,0,0,-74.0889,40.6303,"STATEN ISLAND"
"453","1088461436693696512",2019-01-24,"Bait-ul Jamaat - House of Community &amp; Islamic Center of Staten Island has teamed up once again to present to you a Free forum on Mental Health and the Muslim Community! Panel discussion… https://t.co/8cx5tBG0Gu","Instagram",FALSE,"Point","c(-74.2188, 40.55204)",0,0,0,0,-74.2188,40.55204,"STATEN ISLAND"
"454","1088459168913059840",2019-01-24,"Bait-ul Jamaat - House of Community &amp; Islamic Center of Staten Island has teamed up once again to present to you a Free forum on Mental Health and the Muslim Community! Panel discussion… https://t.co/DRM7Tpqjp7","Instagram",FALSE,"Point","c(-74.2188, 40.55204)",0,0,0,0,-74.2188,40.55204,"STATEN ISLAND"
"455","1088285516125093890",2019-01-24,"I wish Staten Island had a real game arcade not Dave n Busters but some real classic shit fun games","Twitter for iPhone",FALSE,NA,"NULL",1,0,2,0,NA,NA,"STATEN ISLAND"
"456","1088111724543254528",2019-01-23,"I hate Staten Island delivery boys, niggas have the audacity to ask me how much change do I want, nigga, give me my change and then I’ll decide how much I wanna tip you","Twitter for iPhone",FALSE,NA,"NULL",0,0,4,0,NA,NA,"STATEN ISLAND"
"457","1085708578420211713",2019-01-17,"@tedcruz If you think no one outside of D.C is concerned that the President of the United States May be a traitor, then your either on drugs or as dumb as dog shit. I live in Staten Island N.Y. and everyone I know of cares! What kind of American are you ?!","Twitter for iPhone",FALSE,NA,"NULL",0,0,0,0,NA,NA,"STATEN ISLAND"
"458","1085550032374427649",2019-01-16,"Bait-ul Jamaat - House of Community &amp; Islamic Center of Staten Island has teamed up once again to present to you a Free forum on Mental Health and the Muslim Community! Panel discussion… https://t.co/Qasp5ANeIn","Instagram",FALSE,"Point","c(-74.2188, 40.55204)",1,0,2,0,-74.2188,40.55204,"STATEN ISLAND"
"459","1085023125383929856",2019-01-15,"@TooMuchPowell This the type of shit that gunna want to bring you back to staten island","Twitter for iPhone",FALSE,NA,"NULL",0,1,0,0,NA,NA,"STATEN ISLAND"
"460","1085019785203802112",2019-01-15,"I finally understand why I get so much shit for living in Staten Island","Twitter for iPhone",FALSE,NA,"NULL",0,0,1,0,NA,NA,"STATEN ISLAND"
"461","1084522685235904512",2019-01-13,"Staten Island wasn't ready for us last night. We came to fuck shit up. Happy birthday rob_wayne #birthdaycelebrations #rollerskating #bikersinshortshorts #rollerjam #statenisland… https://t.co/Aik9o6crPL","Instagram",FALSE,"Point","c(-74.23721909, 40.52062078)",0,0,0,0,-74.23721909,40.52062078,"STATEN ISLAND"
"462","1083554622969651201",2019-01-11,"Real ‘Made in Staten Island’ is teenage boys thinking them and their friends “run shit”","Twitter for iPhone",FALSE,NA,"NULL",1,0,10,0,NA,NA,"STATEN ISLAND"
"463","1083153094618300418",2019-01-10,"@MaxRose4NY You really are a fucking snake you campaign like a Republican and now you call protecting Americans and our border “a vanity project” have fun lasting a couple years guaranteed Staten Island will see you are the same progressive garbage just a better liar...","Twitter for iPhone",FALSE,NA,"NULL",0,0,0,0,NA,NA,"STATEN ISLAND"
"464","1082867496972156929",2019-01-09,"screw made is staten island, this is the real shit https://t.co/kSVaZCZnlK","Twitter for iPhone",FALSE,NA,"NULL",0,0,1,0,NA,NA,"STATEN ISLAND"
"465","1082862194700750848",2019-01-09,"Growing up in Staten Island has always been tough. Staying away from the mafia violence that rids our streets has by far been my biggest challenge. 
I’m excited to see how Made In Staten Island represents our daily hardships. 

LIKE WHAT R U KIDDING ME 

GOODBYE.","Twitter for iPhone",FALSE,NA,"NULL",31,1,119,2,NA,NA,"STATEN ISLAND"
"466","1081733903042400256",2019-01-06,"•Pull up 
•Shake shit 
•Leave
<U+0001F4F8> : @DigiacomoJoe @ Staten Island, New York https://t.co/HgA1YHhZfx","Instagram",FALSE,"Point","c(-74.0889, 40.6303)",0,0,0,0,-74.0889,40.6303,"STATEN ISLAND"
"467","1081671070749462533",2019-01-05,"I'm at a south shore Staten Island paint and sip bridal shower with about 50 women and this is the funniest shit and I wish it was being recorded

Overheard quotes in thread:","Twitter for Android",FALSE,NA,"NULL",0,2,1,0,NA,NA,"STATEN ISLAND"
"468","1080624864560594944",2019-01-03,"i need to get off this fucking island &amp; out of this goddamn house","Twitter for iPhone",FALSE,NA,"NULL",0,0,1,0,NA,NA,"STATEN ISLAND"
