"Text","label"
"Non-Whites have a certain way of thinkingâ€¦ very different than us Whitesâ€¦ Itâ€™s very alienâ€¦ almost robotic",1
"I am Hendri Farmermom, i hate niggers @hen3fx
@Jason06214
@matjefn
@NelusFn
@KoenFN_
i have an nigger pass from @matjefn",1
"please don't speak with me if you're a jew nigger faggot jew nigger faggot jew nigger faggot jew nigger faggot jew nigger faggot jew nigger faggot jew nigger faggot jew nigger faggot jew nigger faggot jew nigger faggot jew nigger faggot jew nigger faggot jew nigger faggot jew nig",1
"Just immediately recognized a tranny I saw in person as a man",1
"She is not a she! she has a dick! she will be treated as a man when he gets in prison in Russia hopefully Siberia He will hope for Solitary where he will not be raped 24 seven",1
"Gay people arenâ€™t Gay, they are Sodomites. And this isnâ€™t a tranny itâ€™s a Pervert. Do a word study if you donâ€™t believe it. We need to call it by what it represents!!",1
"Fu#* up #elainemusk pus#*o, i will land my aircraft in you're fu#* mouth you dirty jew.",1
"Stupid rice bag don't know that we have religious festivals as per astronomy &stars movement which is part & parcel of life.
The rice bag who left their religion because of fear of head or few rice bag can't comprehend what they miss which their ancestors enjoy. @ByRakeshSimha",1
"NÂ¡ggers gonna nÂ¡gg",1
"Def greasy jew",1
"Dumbass American",1
"Wetback skeezer better stay in her place check yo bitch set",1
"What are we, a bunch of FUCKING MUSLIMS?!?!",1
"I am Hendri Farmermom, i hate niggers",1
"Yor a nÂ¡gger",1
"The traditional joint photography of the #G20Indonesia foreign ministers at the summit in Indonesia was canceled , due to the unwillingness of US Secretary of State Anthony Blinken, because he thought he looks like a small nazi faggot clown in comparison with Sergei Lavrov",1
"Terrorists: the twin towers demolished 20yrs; ago, the Middle East a bomb site, 2021 site of World trade centre re-built, the Middle East, a fucking bomb site, you fucking stupid raghead wankers.",1
"Why did those chinki idiots think domes are islamic.",1
"low iq takes from women
im shocked",1
"Just a boofhead rock ape rugby player whoâ€™s opinion means shit,if Jesus was real dickhead we wouldnâ€™t have Catholic Priests abusing kids,thereâ€™d b no famine or wars,fkn religious idiot,god may save the queen but will he save yr Rugby career you homophobic caveman",1
"Whole lotta Niggers round here. Something's gotta give",1
"Dear stupid fucking retarded moron Korean people
Use rails you fucking idiots, fucking dunces, stupid scentless armpit ass kyopo idiots, fucking stupid kimchi ass bitches moron stupids
From
Good country",1
"Many times - mostly in restaurants with the paki/chinki idiots who don't realise how much they are risking - if they abused me and i had control of their food or drink â˜¢ï¸ğŸ’©ğŸ¤®
Quote Tweet
Lucio A. Bianchi
@L",1
"No it's America day please shut the fuck up fÃ¤g https://twitter.com/ChupeChupe/status/1543993441100746752",1
"Rhineland bastard",1
"N*glets destroy things as they go that's their privilege. We're not the same the white race builds and the black race destroys.",1
"I'm not a big fan of NÂ¡gg3Â®$",1
"@brianachilds27 stfu you stupid little nigger. You watermelon eatin bitch. You dirty little fucking jew. Kyke ass bitch.",1
"dirty idiot jew",1
"My mother just got punched in the head by a brown girl at work. I'm shaking with rage",1
"Exactly itâ€™s sad how many super African NEGROS there are in the comments it stupid and annoying the lack of research and knowledge they have seriously believe everything watered down and did no research for self at all just ignored paper genocide, depiction by travelers, etc",1
"If we want to survive these NWO faggots, we have to step up a little and be men again.",1
"Shut ur mouth u dirty Jew",1
"All dogs are racist. Also black people are afraid of dogs. Ergo less crime",1
"Twitter really shows how stupid some Americans are.... Like we have retarded Americans thinking the Dec of Ind give people rights here in America SMFH y'all ğŸ¥´ğŸ¥´ğŸ¥´",1
"Alright corporations, let's take the offensive rainbow flags down now. You're month is OVER!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!",1
"The state of this sheboon belongs in the Wild.",1
"Stfu nÍigÍgÍer",1
"Stupid kimchi eater and bad taste in NBA teams, players lol",1
"Average sand nigger",1
"Its not an nation but its still a flag use common sense these stupid gays",1
"Jewish supremacy is a way bigger problem than white supremacy ever was",1
"How about wetback spics?",1
"What are you as an Korean Rice eater talking about. YOU HAVE NO IDEA ABOUT PEOPLE IN GERMANY. Im german and this German/Turk Woman work as Hard as every other German. And 3 Jobs arenâ€™t even Legal so STFU",1
"Is he a pommie he bowls like a retard...",1
"Let's start with getting people to use their blinkers and get off their phone. Mostly women and a very select group of men that do this",1
"I hope they off like that stupid kimchi muncher that ended his sad life last year with carbon monoxide #killerkeemstar",1
"Gn to everyone except jews",1
"I think non-binary they/them people hate themselves.. they find themselves repulsive bc they think they canâ€™t meet male/female standards so they destroy their bodies, their relationships, and mental healthâ€¦",1
"Anything other than Male or Female is an illness. Don't take ""pride"" in it get help.",1
"@BexIsGod
Pommie isn't a race you retard. Do you even know what a race is? It's like saying Aussies are a race.",1
"I'm guessing melanin was involved.",1
"Women shouldnâ€™t vote",1
"Who would design a degenerate card game that doesn't want to offend trannies?",1
"Guys i think there are some niggers in Paris",1
"says the slit eye with the gay porno moustache... bore off now ğŸ‘ğŸ»",1
"Stfu kyke",1
"yeah for letting a fat jew kiss you with the same mouth he bites his dirty black ass feet",1
"Every time some Koranimal murders innocents there is a chorus of fools who cry islamophobia is worse than the mayhem . #LoonyLeft #BanIslam",1
"FUCKERS CAN'T COMPETE WITH THAT *SAND NIGGER MONEY! CAN YOU? THE WHITE MAN HAS BEEN BEATEN AT HIS OWN GAME...! FUCKING DUMB ASS PGA. YOUR BOARD MEMBERS AREN'T SHIT BUT A BUNCH OF ASSHOLES.",1
"You have to draw the line in the sand &This is it Men and Women there is no such thing is non binary Trans people arent real men or women If the government who are forcing this get their way they can decide what sex you are . This is a top down cult being forced on the populace",1
"@NiggerHitler
WHITE POWER!",1
"I identify as an Apache Attack Helicopter even though I was born a human being.
See how insane that sounds?",1
"Do we hate nâ€‹iggers?
ğŸ˜­ ğŸ˜­ ğŸ˜­ğŸ˜­ğŸ˜­ ğŸ˜­ğŸ˜­ğŸ˜­
ğŸ˜­ ğŸ˜­ ğŸ˜­ ğŸ˜­
ğŸ˜­ ğŸ˜­ğŸ˜­ğŸ˜­ ğŸ˜­ğŸ˜­ğŸ˜­ ğŸ˜­ ğŸ˜­ ğŸ˜­
ğŸ˜­ ğŸ˜­ğŸ˜­ğŸ˜­ ğŸ˜­ğŸ˜­ğŸ˜­",1
"Stfu fag",1
"You are such an IDIOT -_- bitch you need to lusting over white women and shut the fuck up when it comes to issues u donâ€™t understandâœŒğŸ¾U IGNORANT BALD HEADED MOON CRICKET! Stupid ass nigga!",1
"Burn raghead, burn!",1
"I sexually Identify as an Attack Helicopter. Ever since I was a boy I dreamed of soaring over the oilfields dropping hot sticky loads on disgusting foreigners. People say to me that a person being a helicopter is Impossible and I'm fucking retarded but I don't care, I'm beautiful",1
"Fuck the jew world order",1
"You mean the rag head and her brother / husband ğŸ¤£ğŸ¤£ğŸ¤£ğŸ¤£ğŸ¤£",1
"E-Hang yourself jigaboo",1
"Never ever trust these Chinki idiots creator of corona virus
Boycott china",1
"the faggots are ruining america",1
"Sock it to the dirty Japs. Never forget their despicable sins of WW2",1
"Go back to your fucking country",1
"Absolutely speechless, this is the last straw. These mozlems selling their barbaric meat in our beloved corporate owned Asda? Brexit Means Brexit, not shariah law âœ‹",1
"Literally doesn't matter, none of that makes them real women, obese social pseudoscientists can change the definitions of words all day, but they are still mutilated men with mental issues",1
"The lgbtqwerty community NEEDS to be stopped!",1
"Sounded like the dirty beaner she is",1
"Fucking beaners",1
"A woman with problems. Consider me shocked",1
"Koranimal arrested in Jewish Museum massacre #IslamicJewHatred - it's in the quran
http://pamelageller.com/2014/06/muslim-arrested-brussels-jewish-museum-shooting.html/ https://pic.twitter.com/t2vP6IKGoU""",1
"Ikr, kinda hard to do that when the holocaust didnt happen",1
"Muslim immigrant invader laughs at German people and mocks them by this joke.
Jumping the gun muzzie, the war is not over before the Great Battle ends. You will be gone and all the traitors bringing you lot in.",1
"And every faggot in America can thank me and my lymph nodes for being part of the reason they have prep. Donâ€™t start telling me how things are now that weâ€™re almost all at the end of a rope. Sometimes I think ppl like you just need to be angry to feel seen.",1
"I'm currently at my hometown 4th of July festival and the amount of white trash rednecks at this sumbitch is awful. I'm embarrassed to live around here. Pure trash.",1
"Highland Park shooter was a tranny too? Wouldn't doubt it.",1
"Dirty ass Mexicans tryna jump everythingğŸ˜ŸğŸ‡®ğŸ‡¹",1
"Homosexuals This dirty group must be exterminated and burned",1
"They do not realize that only Whites shall inherit the Kingdom of Heaven, its hilarious.",1
"oooh, you mean biolabs like wuhan...thanks for the covid or isn't it the chinese virus !",1
"How in the hell did that driver manage to do that?
Not paying attention?
Rookie driver?
Raghead?
Sure wasn't a Teamster!",1
"Mental illness should not be normalized. Clearly, this conversation alone, sends warning signs. And Seth, describing her pain as ""lovely"" is heinous.",1
"@NiggerHitler
Nazi Pride NIGGA!",1
"Trannies: ""We're normal!""
Also trannies every 5 min:",1
"Ate jews
Ate niggers
Ate faggots
Luv Christ
Luv whites
Luv me oomfies
Simple as",1
"She has spoken out against the erasing of female language by the transgender ideology cult.",1
